series_id,series_name,date,year,value
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-09-27,2010,76.51
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-09-28,2010,76.15
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-09-29,2010,77.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-09-30,2010,79.95
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-01,2010,81.57
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-04,2010,81.43
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-05,2010,82.83
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-06,2010,83.21
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-07,2010,81.34
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-08,2010,82.66
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-11,2010,82.18
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-12,2010,81.67
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-13,2010,83.03
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-14,2010,82.71
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-15,2010,81.23
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-18,2010,83.06
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-19,2010,79.57
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-20,2010,81.93
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-21,2010,80.03
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-22,2010,81.15
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-25,2010,82.0
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-26,2010,82.6
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-27,2010,81.9
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-28,2010,82.2
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-10-29,2010,81.45
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-01,2010,82.94
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-02,2010,83.91
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-03,2010,84.45
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-04,2010,86.49
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-05,2010,86.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-08,2010,87.07
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-09,2010,87.04
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-10,2010,87.77
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-11,2010,87.77
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-12,2010,84.89
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-15,2010,84.88
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-16,2010,82.33
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-17,2010,80.43
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-18,2010,81.88
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-19,2010,81.65
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-22,2010,81.24
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-23,2010,80.79
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-24,2010,83.21
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-26,2010,83.87
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-29,2010,85.73
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-11-30,2010,84.12
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-01,2010,86.75
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-02,2010,87.98
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-03,2010,89.18
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-06,2010,89.33
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-07,2010,88.69
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-08,2010,88.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-09,2010,88.35
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-10,2010,87.81
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-13,2010,88.62
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-14,2010,88.33
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-15,2010,88.66
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-16,2010,87.71
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-17,2010,88.02
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-20,2010,88.68
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-21,2010,89.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-22,2010,89.83
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-23,2010,90.84
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-27,2010,90.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-28,2010,91.48
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-29,2010,91.13
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-30,2010,89.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2010-12-31,2010,91.38
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-03,2011,91.59
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-04,2011,89.39
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-05,2011,90.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-06,2011,88.37
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-07,2011,88.07
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-10,2011,89.24
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-11,2011,91.11
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-12,2011,91.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-13,2011,91.39
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-14,2011,91.53
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-18,2011,91.38
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-19,2011,90.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-20,2011,88.56
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-21,2011,88.22
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-24,2011,86.74
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-25,2011,85.08
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-26,2011,86.15
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-27,2011,84.45
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-28,2011,88.15
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-01-31,2011,90.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-01,2011,89.54
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-02,2011,89.78
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-03,2011,89.42
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-04,2011,87.87
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-07,2011,86.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-08,2011,85.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-09,2011,85.59
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-10,2011,85.44
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-11,2011,84.39
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-14,2011,83.66
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-15,2011,83.13
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-16,2011,83.8
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-17,2011,85.05
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-18,2011,85.03
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-22,2011,92.65
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-23,2011,96.04
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-24,2011,95.83
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-25,2011,96.52
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-02-28,2011,97.1
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-01,2011,99.63
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-02,2011,102.27
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-03,2011,101.92
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-04,2011,104.34
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-07,2011,105.37
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-08,2011,105.06
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-09,2011,104.39
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-10,2011,102.73
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-11,2011,101.14
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-14,2011,101.2
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-15,2011,97.23
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-16,2011,97.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-17,2011,101.47
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-18,2011,101.06
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-21,2011,102.36
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-22,2011,104.53
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-23,2011,105.21
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-24,2011,105.04
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-25,2011,104.89
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-28,2011,103.54
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-29,2011,104.34
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-30,2011,103.8
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-03-31,2011,106.19
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-01,2011,107.55
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-04,2011,108.14
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-05,2011,107.82
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-06,2011,108.38
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-07,2011,109.82
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-08,2011,112.27
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-11,2011,109.5
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-12,2011,105.75
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-13,2011,106.6
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-14,2011,107.73
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-15,2011,109.17
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-18,2011,106.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-19,2011,107.18
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-20,2011,110.84
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-21,2011,111.72
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-25,2011,111.68
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-26,2011,111.72
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-27,2011,112.31
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-28,2011,112.38
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-04-29,2011,113.39
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-02,2011,113.03
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-03,2011,110.6
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-04,2011,108.79
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-05,2011,99.89
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-06,2011,96.87
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-09,2011,100.32
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-10,2011,103.39
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-11,2011,97.88
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-12,2011,98.53
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-13,2011,99.21
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-16,2011,96.91
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-17,2011,96.4
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-18,2011,99.52
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-19,2011,97.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-20,2011,99.15
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-23,2011,97.06
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-24,2011,99.13
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-25,2011,100.78
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-26,2011,100.18
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-27,2011,100.58
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-05-31,2011,102.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-01,2011,100.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-02,2011,100.41
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-03,2011,100.28
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-06,2011,99.07
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-07,2011,99.18
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-08,2011,100.77
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-09,2011,101.95
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-10,2011,99.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-13,2011,97.2
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-14,2011,99.37
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-15,2011,94.83
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-16,2011,94.95
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-17,2011,93.02
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-20,2011,93.23
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-21,2011,93.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-22,2011,94.96
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-23,2011,90.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-24,2011,90.89
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-27,2011,90.65
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-28,2011,92.9
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-29,2011,94.85
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-06-30,2011,95.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-01,2011,94.81
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-05,2011,96.92
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-06,2011,96.67
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-07,2011,98.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-08,2011,96.2
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-11,2011,95.16
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-12,2011,97.41
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-13,2011,98.04
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-14,2011,95.75
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-15,2011,97.24
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-18,2011,95.94
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-19,2011,97.49
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-20,2011,98.11
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-21,2011,98.96
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-22,2011,99.53
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-25,2011,98.97
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-26,2011,99.61
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-27,2011,97.4
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-28,2011,97.48
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-07-29,2011,95.68
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-01,2011,94.98
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-02,2011,93.78
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-03,2011,91.87
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-04,2011,86.75
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-05,2011,86.89
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-08,2011,81.27
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-09,2011,79.32
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-10,2011,83.05
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-11,2011,85.48
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-12,2011,85.19
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-15,2011,87.88
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-16,2011,86.65
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-17,2011,87.58
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-18,2011,82.38
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-19,2011,82.33
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-22,2011,84.42
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-23,2011,85.35
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-24,2011,84.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-25,2011,85.15
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-26,2011,85.37
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-29,2011,87.27
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-30,2011,88.9
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-08-31,2011,88.81
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-01,2011,88.93
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-02,2011,86.45
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-06,2011,85.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-07,2011,89.34
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-08,2011,89.05
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-09,2011,87.24
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-12,2011,88.19
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-13,2011,90.21
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-14,2011,88.91
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-15,2011,89.4
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-16,2011,87.96
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-19,2011,85.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-20,2011,86.92
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-21,2011,85.77
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-22,2011,80.29
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-23,2011,79.58
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-26,2011,79.97
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-27,2011,84.18
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-28,2011,80.94
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-29,2011,81.87
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-09-30,2011,78.93
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-03,2011,77.34
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-04,2011,75.4
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-05,2011,79.41
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-06,2011,82.32
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-07,2011,82.7
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-10,2011,85.14
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-11,2011,85.54
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-12,2011,85.3
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-13,2011,83.96
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-14,2011,86.8
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-17,2011,86.38
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-18,2011,88.34
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-19,2011,86.11
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-20,2011,86.07
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-21,2011,87.19
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-24,2011,91.12
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-25,2011,92.98
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-26,2011,90.2
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-27,2011,93.96
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-28,2011,93.32
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-10-31,2011,93.19
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-01,2011,92.19
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-02,2011,92.51
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-03,2011,94.07
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-04,2011,94.26
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-07,2011,95.52
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-08,2011,96.8
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-09,2011,95.74
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-10,2011,97.78
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-11,2011,98.99
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-14,2011,98.14
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-15,2011,99.37
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-16,2011,102.59
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-17,2011,98.82
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-18,2011,97.67
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-21,2011,96.73
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-22,2011,97.76
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-23,2011,96.16
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-25,2011,96.91
DCOILWTICO,Crude Oil Prices: West Texas Intermediate (WTI),2011-11-28,2011,98.21
